Anon Student Id	Session Id	Time	Problem Start Time	Level (Topic)	Problem Name	Condition Name	Condition Type	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Parent Question ID)	CF (Experiment ID)	Step Name	CF (Stage)	CF (Key)	CF (LLM Evaluation)	CF (LLM Explanation)	CF (LLM Outcome)	CF (System Outcome)	CF (Anon Teacher Id)	CF (Course)	Outcome
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:06	6.5C Formation of a New Substance	Which sensory change is an evidence of a chemical reaction?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Change in smell or taste	6.5C Formation of a New Substance	I can identify the evidences of a chemical change	125240	2812	Change in smell or taste	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103956	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:06	6.5C Formation of a New Substance	How does the formation of a gas indicate a chemical change?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Vel deserunt eum et.	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2812	Shows new substances	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103920	35	103922	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:06	6.5C Formation of a New Substance	Why is dissolving sugar in water considered a physical change?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	It cannot be observed	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2812	It can be easily reversed	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103932	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:06	6.5C Formation of a New Substance	A temperature change when mixing substances is always an indicator of a chemical reaction.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2812	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103984	35	103987	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:05	6.5C Formation of a New Substance	What does the release of gas bubbles signify?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Quibusdam consequatur nihil culpa.	6.5C Formation of a New Substance	I can examine an object and see its physical properties	125240	2812	Chemical change	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	104004	35	104006	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:05	6.5C Formation of a New Substance	What does the conservation of mass imply in a chemical reaction?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Consequatur fugit laborum in.	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2812	mass unchanged	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103980	35	103982	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:04	6.5C Formation of a New Substance	Formation of a _____ indicates a chemical change has occurred.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Aut quia soluta officia.	6.5C Formation of a New Substance	I can identify a chemical change	125240	2812	precipitate	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103904	35	103905	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:05	6.5C Formation of a New Substance	What does the formation of a precipitate in a solution typically indicate?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	A physical mixture has been formed	6.5C Formation of a New Substance	I can examine an object and see its physical properties	125240	2812	A chemical change	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103992	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:04	6.5C Formation of a New Substance	The formation of gas always indicates a physical change.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.5C Formation of a New Substance	I can identify a chemical change	125240	2812	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103896	35	103899	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:04	6.3 Force and Motion	The formula for distance shows a _____ relationship between distance, speed, and time.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Facere qui magnam minus.	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2812	linear	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103352	35	103353	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:04	6.3 Force and Motion	To calculate the distance an object travels, use the formula distance = speed x _____.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Tempora reprehenderit architecto corrupti.	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2812	time	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103356	35	103357	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:03	6.3 Force and Motion	During a roller coaster's descent, kinetic energy increases as potential energy decreases.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2812	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103376	35	103379	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:03	6.3 Force and Motion	The potential energy of a roller coaster is highest at the bottom of the track.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2812	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103360	35	103363	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:02	6.3 Force and Motion	If you know the speed and time, how can you calculate the distance?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Add speed and time	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2812	Multiply speed by time	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103328	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:01	6.3 Force and Motion	Increasing an object's speed will increase the time it takes to travel a certain distance.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2812	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103320	35	103323	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:01	6.3 Force and Motion	What do balanced forces cause?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Et inventore dolor eius.	6.3 Force and Motion	I can calculate the netforce of an object with direction of movement.	125240	2812	No change in motion	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103276	35	103278	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:01	6.3 Force and Motion	If an object remains at rest or moves at a constant speed in a straight line, the forces acting on it are unbalanced.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can compare balanced vs unbalanced forces.	125240	2812	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103260	35	103263	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:01	6.3 Force and Motion	To find net force, one should subtract forces acting in opposite directions and add those in the same direction.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate the netforce of an object with direction of movement.	125240	2812	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103268	35	103271	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23950	3489	2024-03-27 05:00:00	2024-03-25 21:43:01	6.3 Force and Motion	What is the net force when forces on an object are balanced?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	5 N	6.3 Force and Motion	I can compare balanced vs unbalanced forces.	125240	2812	0 N	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103256	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23958	3296	2024-04-16 05:00:00	2024-03-25 21:43:00	6.10B Rock Cycle	Metamorphic rocks are formed from igneous or sedimentary rocks through heat and pressure.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2811	TRUE	select_one_multiple_choice	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z	103468	35	103471	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23958	3296	2024-04-16 05:00:00	2024-03-25 21:43:00	6.10B Rock Cycle	What texture is characteristic of igneous rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Quo id praesentium mollitia.	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2811	Crystalline	free_response	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z	103400	35	103402	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23958	3296	2024-04-16 05:00:00	2024-03-25 21:43:00	6.10B Rock Cycle	Sedimentary rocks result from the melting and solidification of rock materials.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2811	FALSE	select_one_multiple_choice	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z	103388	35	103391	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23958	3296	2024-04-16 05:00:00	2024-03-25 21:43:00	6.10B Rock Cycle	Metamorphic rocks form from the transformation of existing rocks under extreme _____ and pressure.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Consequatur nesciunt quod dicta.	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2811	heat	short_answer	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z	103404	35	103405	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23958	3296	2024-04-16 05:00:00	2024-03-25 21:43:00	6.10B Rock Cycle	How do igneous rocks form?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	From fossilization of plants and animals	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2811	From cooled magma or lava	select_one_multiple_choice	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z		35	103384	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23958	3296	2024-04-16 05:00:00	2024-03-25 21:42:59	6.10D Plate Tectonics	Subduction zones are where tectonic plates collide and one moves underneath the other.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.10D Plate Tectonics	I can explain how the plates moved over time	125240	2811	TRUE	select_one_multiple_choice	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z	103516	35	103519	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23958	3296	2024-04-16 05:00:00	2024-03-25 21:42:59	6.10D Plate Tectonics	The San Andreas Fault is a prime example of a convergent plate boundary.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.10D Plate Tectonics	I can describe how tectonic plate movement cause major geological events	125240	2811	FALSE	select_one_multiple_choice	2024-04-16 05:00:00 UTC	2024-04-16T05:00:00.000Z	103544	35	103547	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
