Anon Student Id	Session Id	Time	Problem Start Time	Problem Name	Level (Course)	Input	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Completion Time)	CF (Experiment ID)	CF (Stage)	CF (Anon Teacher Id)	CF (Course)	CF (Question Id)	CF (Assignment Day)	Outcome
1	4	1738240589393.2292	1738240526840.2292	This is a placeholder FIB question for LO6 Set7 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 6	107	1	1	placeholder	Fill in Blank	1738249542801	62553	1738240608047.2292	1	learning	101	AP Biology	spacing-1006-fib-107	W2D1	CORRECT
1	4	1738240658161.2292	1738240608047.2292	This is a placeholder MCQ question for LO4 Set5?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 4	105	1	1	a	Multiple Choice	1738249542801	50114	1738240668783.2292	1	learning	101	AP Biology	spacing-1004-mcq-105	W2D1	CORRECT
1	4	1738240722559.2292	1738240668783.2292	This is a placeholder TOF question for LO22 Set2?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 22	102	1	1	true	True or False	1738249542801	53776	1738240728587.2292	1	learning	101	AP Biology	spacing-1022-tof-102	W2D1	CORRECT
1	4	1738240781838.2292	1738240728587.2292	This is a placeholder SHA question for LO17 Set7?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 17	107	1	1	placeholder	Short Answer	1738249542801	53251	1738240795685.2292	1	learning	101	AP Biology	spacing-1017-sha-107	W2D1	CORRECT
1	4	1738240857255.2292	1738240795685.2292	This is a placeholder MCQ question for LO10 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 10	105	1	1	a	Multiple Choice	1738249542801	61570	1738240870190.2292	1	learning	101	AP Biology	spacing-1010-mcq-105	W2D1	INCORRECT
1	4	1738240912024.2292	1738240870190.2292	This is a placeholder FIB question for LO12 Set1 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 12	101	1	1	placeholder	Fill in Blank	1738249542801	41834	1738240924495.2292	1	learning	101	AP Biology	spacing-1012-fib-101	W2D1	CORRECT
1	4	1738240984786.2292	1738240924495.2292	This is a placeholder SHA question for LO13 Set6?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 13	106	1	1	placeholder	Short Answer	1738249542801	60291	1738240991947.2292	1	learning	101	AP Biology	spacing-1013-sha-106	W2D1	INCORRECT
1	4	1738241052426.2292	1738240991947.2292	This is a placeholder MCQ question for LO19 Set3?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 19	103	1	1	a	Multiple Choice	1738249542801	60479	1738241064374.2292	1	learning	101	AP Biology	spacing-1019-mcq-103	W2D1	CORRECT
1	4	1738241104348.2292	1738241064374.2292	This is a placeholder SHA question for LO13 Set6?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 13	106	1	1	placeholder	Short Answer	1738249542801	39974	1738241111329.2292	1	learning	101	AP Biology	spacing-1013-sha-106	W2D1	CORRECT
1	4	1738241148674.2292	1738241111329.2292	This is a placeholder TOF question for LO13 Set6?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 13	106	1	1	true	True or False	1738249542801	37345	1738241153872.2292	1	learning	101	AP Biology	spacing-1013-tof-106	W2D1	CORRECT
1	4	1738241200829.2292	1738241153872.2292	This is a placeholder MCQ question for LO8 Set1?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 8	101	1	1	a	Multiple Choice	1738249542801	46957	1738241214406.2292	1	learning	101	AP Biology	spacing-1008-mcq-101	W2D1	CORRECT
1	4	1738241249357.2292	1738241214406.2292	This is a placeholder TOF question for LO13 Set6?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 13	106	1	1	true	True or False	1738249542801	34951	1738241258774.2292	1	learning	101	AP Biology	spacing-1013-tof-106	W2D1	CORRECT
1	4	1738241290994.2292	1738241258774.2292	This is a placeholder SHA question for LO1 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 1	107	1	1	placeholder	Short Answer	1738249542801	32220	1738241298688.2292	1	learning	101	AP Biology	spacing-1001-sha-107	W2D1	INCORRECT
1	5	1738328561809.9373	1738328520623.9373	This is a placeholder SHA question for LO8 Set1?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 8	101	1	1	placeholder	Short Answer	1738335942801	41186	1738328571304.9373	1	learning	101	AP Biology	spacing-1008-sha-101	W2D2	CORRECT
1	5	1738328623059.9373	1738328571304.9373	This is a placeholder TOF question for LO5 Set7?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 5	107	1	1	true	True or False	1738335942801	51755	1738328633666.9373	1	learning	101	AP Biology	spacing-1005-tof-107	W2D2	CORRECT
1	5	1738328695246.9373	1738328633666.9373	This is a placeholder MCQ question for LO24 Set7?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 24	107	1	1	a	Multiple Choice	1738335942801	61580	1738328702309.9373	1	learning	101	AP Biology	spacing-1024-mcq-107	W2D2	CORRECT
1	5	1738328729734.9373	1738328702309.9373	This is a placeholder SHA question for LO4 Set2?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 4	102	1	1	placeholder	Short Answer	1738335942801	27425	1738328732713.9373	1	learning	101	AP Biology	spacing-1004-sha-102	W2D2	CORRECT
1	5	1738328799281.9373	1738328732713.9373	This is a placeholder MCQ question for LO5 Set5?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 5	105	1	1	a	Multiple Choice	1738335942801	66568	1738328807127.9373	1	learning	101	AP Biology	spacing-1005-mcq-105	W2D2	CORRECT
1	5	1738328833005.9373	1738328807127.9373	This is a placeholder MCQ question for LO5 Set7?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 5	107	1	1	a	Multiple Choice	1738335942801	25878	1738328840659.9373	1	learning	101	AP Biology	spacing-1005-mcq-107	W2D2	CORRECT
1	5	1738328869844.9373	1738328840659.9373	This is a placeholder SHA question for LO19 Set3?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	103	1	1	placeholder	Short Answer	1738335942801	29185	1738328875316.9373	1	learning	101	AP Biology	spacing-1019-sha-103	W2D2	CORRECT
1	5	1738328938760.9373	1738328875316.9373	This is a placeholder TOF question for LO5 Set4?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 5	104	1	1	true	True or False	1738335942801	63444	1738328951685.9373	1	learning	101	AP Biology	spacing-1005-tof-104	W2D2	CORRECT
1	5	1738329008283.9373	1738328951685.9373	This is a placeholder TOF question for LO6 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 6	107	1	1	true	True or False	1738335942801	56598	1738329024466.9373	1	learning	101	AP Biology	spacing-1006-tof-107	W2D2	INCORRECT
1	5	1738329063232.9373	1738329024466.9373	This is a placeholder FIB question for LO9 Set7 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 9	107	1	1	placeholder	Fill in Blank	1738335942801	38766	1738329069063.9373	1	learning	101	AP Biology	spacing-1009-fib-107	W2D2	CORRECT
1	5	1738329132606.9373	1738329069063.9373	This is a placeholder MCQ question for LO5 Set5?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 5	105	1	1	a	Multiple Choice	1738335942801	63543	1738329140393.9373	1	learning	101	AP Biology	spacing-1005-mcq-105	W2D2	CORRECT
1	5	1738329172988.9373	1738329140393.9373	This is a placeholder SHA question for LO5 Set5?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 5	105	1	1	placeholder	Short Answer	1738335942801	32595	1738329179769.9373	1	learning	101	AP Biology	spacing-1005-sha-105	W2D2	CORRECT
1	5	1738329203808.9373	1738329179769.9373	This is a placeholder TOF question for LO10 Set7?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 10	107	1	1	true	True or False	1738335942801	24039	1738329208366.9373	1	learning	101	AP Biology	spacing-1010-tof-107	W2D2	CORRECT
1	5	1738329238148.9373	1738329208366.9373	This is a placeholder TOF question for LO12 Set1?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 12	101	1	1	true	True or False	1738335942801	29782	1738329241340.9373	1	learning	101	AP Biology	spacing-1012-tof-101	W2D2	INCORRECT
1	5	1738329305525.9373	1738329241340.9373	This is a placeholder FIB question for LO2 Set3 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 2	103	1	1	placeholder	Fill in Blank	1738335942801	64185	1738329321401.9373	1	learning	101	AP Biology	spacing-1002-fib-103	W2D2	CORRECT
1	5	1738329375390.9373	1738329321401.9373	This is a placeholder FIB question for LO1 Set4 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 1	104	1	1	placeholder	Fill in Blank	1738335942801	53989	1738329380805.9373	1	learning	101	AP Biology	spacing-1001-fib-104	W2D2	CORRECT
1	5	1738329419538.9373	1738329380805.9373	This is a placeholder SHA question for LO5 Set7?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 5	107	1	1	placeholder	Short Answer	1738335942801	38733	1738329426790.9373	1	learning	101	AP Biology	spacing-1005-sha-107	W2D2	CORRECT
1	5	1738329456926.9373	1738329426790.9373	This is a placeholder TOF question for LO5 Set6?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 5	106	1	1	true	True or False	1738335942801	30136	1738329460120.9373	1	learning	101	AP Biology	spacing-1005-tof-106	W2D2	CORRECT
1	5	1738329511139.9373	1738329460120.9373	This is a placeholder SHA question for LO5 Set6?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 5	106	1	1	placeholder	Short Answer	1738335942801	51019	1738329522108.9373	1	learning	101	AP Biology	spacing-1005-sha-106	W2D2	CORRECT
1	5	1738329580660.9373	1738329522108.9373	This is a placeholder MCQ question for LO5 Set6?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 5	106	1	1	a	Multiple Choice	1738335942801	58552	1738329592849.9373	1	learning	101	AP Biology	spacing-1005-mcq-106	W2D2	CORRECT
1	5	1738329642837.9373	1738329592849.9373	This is a placeholder SHA question for LO22 Set7?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 22	107	1	1	placeholder	Short Answer	1738335942801	49988	1738329654719.9373	1	learning	101	AP Biology	spacing-1022-sha-107	W2D2	CORRECT
1	5	1738329707327.9373	1738329654719.9373	This is a placeholder SHA question for LO17 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 17	107	1	1	placeholder	Short Answer	1738335942801	52608	1738329719971.9373	1	learning	101	AP Biology	spacing-1017-sha-107	W2D2	INCORRECT
1	5	1738329746158.9373	1738329719971.9373	This is a placeholder FIB question for LO5 Set4 with _____	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 5	104	1	1	placeholder	Fill in Blank	1738335942801	26187	1738329749319.9373	1	learning	101	AP Biology	spacing-1005-fib-104	W2D2	CORRECT
1	5	1738329815220.9373	1738329749319.9373	This is a placeholder SHA question for LO5 Set4?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 5	104	1	1	placeholder	Short Answer	1738335942801	65901	1738329830049.9373	1	learning	101	AP Biology	spacing-1005-sha-104	W2D2	CORRECT
1	6	1738848001744.7175	1738847972653.7175	This is a placeholder MCQ question for LO14 Set4?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	104	1	1	a	Multiple Choice	1738854342801	29091	1738848010343.7175	1	learning	101	AP Biology	spacing-1014-mcq-104	W3D1	INCORRECT
1	6	1738848047755.7175	1738848010343.7175	This is a placeholder SHA question for LO19 Set3?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	103	1	1	placeholder	Short Answer	1738854342801	37412	1738848052946.7175	1	learning	101	AP Biology	spacing-1019-sha-103	W3D1	CORRECT
1	6	1738848099049.7175	1738848052946.7175	This is a placeholder SHA question for LO14 Set4?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	104	1	1	placeholder	Short Answer	1738854342801	46103	1738848106994.7175	1	learning	101	AP Biology	spacing-1014-sha-104	W3D1	CORRECT
1	6	1738848132930.7175	1738848106994.7175	This is a placeholder FIB question for LO1 Set2 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 1	102	1	1	placeholder	Fill in Blank	1738854342801	25936	1738848137132.7175	1	learning	101	AP Biology	spacing-1001-fib-102	W3D1	CORRECT
1	6	1738848167699.7175	1738848137132.7175	This is a placeholder MCQ question for LO14 Set4?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	104	1	1	a	Multiple Choice	1738854342801	30567	1738848171496.7175	1	learning	101	AP Biology	spacing-1014-mcq-104	W3D1	INCORRECT
1	6	1738848221296.7175	1738848171496.7175	This is a placeholder FIB question for LO22 Set3 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 22	103	1	1	placeholder	Fill in Blank	1738854342801	49800	1738848233084.7175	1	learning	101	AP Biology	spacing-1022-fib-103	W3D1	CORRECT
1	6	1738848268398.7175	1738848233084.7175	This is a placeholder MCQ question for LO14 Set4?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 14	104	1	1	a	Multiple Choice	1738854342801	35314	1738848274292.7175	1	learning	101	AP Biology	spacing-1014-mcq-104	W3D1	CORRECT
1	6	1738848336201.7175	1738848274292.7175	This is a placeholder TOF question for LO14 Set4?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 14	104	1	1	true	True or False	1738854342801	61909	1738848353705.7175	1	learning	101	AP Biology	spacing-1014-tof-104	W3D1	CORRECT
1	6	1738848397807.7175	1738848353705.7175	This is a placeholder SHA question for LO14 Set4?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	104	1	1	placeholder	Short Answer	1738854342801	44102	1738848410116.7175	1	learning	101	AP Biology	spacing-1014-sha-104	W3D1	CORRECT
1	6	1738848476464.7175	1738848410116.7175	This is a placeholder FIB question for LO2 Set3 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 2	103	1	1	placeholder	Fill in Blank	1738854342801	66348	1738848490168.7175	1	learning	101	AP Biology	spacing-1002-fib-103	W3D1	CORRECT
1	6	1738848525344.7175	1738848490168.7175	This is a placeholder FIB question for LO4 Set1 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 4	101	1	1	placeholder	Fill in Blank	1738854342801	35176	1738848535872.7175	1	learning	101	AP Biology	spacing-1004-fib-101	W3D1	CORRECT
1	6	1738848598185.7175	1738848535872.7175	This is a placeholder FIB question for LO6 Set7 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 6	107	1	1	placeholder	Fill in Blank	1738854342801	62313	1738848612473.7175	1	learning	101	AP Biology	spacing-1006-fib-107	W3D1	CORRECT
1	6	1738848669320.7175	1738848612473.7175	This is a placeholder TOF question for LO14 Set4?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 14	104	1	1	true	True or False	1738854342801	56847	1738848680587.7175	1	learning	101	AP Biology	spacing-1014-tof-104	W3D1	CORRECT
1	6	1738848703740.7175	1738848680587.7175	This is a placeholder FIB question for LO10 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 10	105	1	1	placeholder	Fill in Blank	1738854342801	23153	1738848706145.7175	1	learning	101	AP Biology	spacing-1010-fib-105	W3D1	CORRECT
1	6	1738848760013.7175	1738848706145.7175	This is a placeholder FIB question for LO14 Set4 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	104	1	1	placeholder	Fill in Blank	1738854342801	53868	1738848766992.7175	1	learning	101	AP Biology	spacing-1014-fib-104	W3D1	CORRECT
